gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,23,1,1,81.95,1895.27,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,1,1,70,1,1,74.14,5178.34,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,70,1,1,78.47,5484.17,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,54,1,1,18.0,949.62,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,13,1,1,68.98,879.06,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,1,54,1,1,26.7,1465.03,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,14,1,0,88.77,1237.74,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1,1,0,0,4,1,1,23.38,87.84,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,3,1,0,81.65,236.16,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1,29,1,0,59.6,1724.58,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,52,1,0,88.86,4610.18,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,0,0,72,1,0,65.09,4686.55,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1,1,1,29,1,1,64.43,1882.42,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,0,0,0,60,1,0,85.49,5127.87,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,1,0,1,70,1,0,59.09,4131.37,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,67,1,0,20.98,1402.49,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,0,54,1,1,72.51,3950.15,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,0,1,70,1,1,22.33,1557.91,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,72,1,1,79.49,5733.66,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,41,1,0,88.91,3645.17,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,0,28,1,0,56.91,1589.39,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,34,1,0,80.24,2749.2,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,44,1,1,88.29,3887.82,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,28,1,1,26.62,746.89,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,1,69,1,0,53.77,3710.58,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,1,1,2,1,0,80.35,165.7,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,56,1,0,75.75,4253.25,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,1,0,65,1,1,85.33,5526.15,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,1,21,1,0,50.81,1075.59,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,1,1,0,26,1,1,82.49,2140.02,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,0,0,21,1,0,23.18,477.09,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,48,1,0,22.72,1086.07,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,1,23,1,0,89.16,2049.32,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,26,1,1,22.44,578.81,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,35,1,0,23.39,825.91,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,16,1,0,83.34,1342.37,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,1,0,1,55,1,1,82.1,4519.09,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1,0,0,0,9,1,0,80.31,719.66,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,1,0,53,1,1,63.22,3360.84,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,1,1,0,37,1,0,83.5,3097.89,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,0,1,3,1,0,81.08,219.79,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,49,1,1,62.49,3064.97,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,60,1,0,24.49,1456.88,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0,1,20,1,1,79.75,1595.17,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,35,1,1,65.06,2278.63,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,45,1,1,86.32,3880.06,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,70,0,0,72.63,5085.2,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,0,1,43,0,0,49.97,2134.37,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0,0,63,1,1,53.04,3331.98,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,17,1,0,55.99,975.76,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,12,1,0,70.58,837.95,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,0,12,1,0,59.79,727.89,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,24,1,1,80.96,1939.17,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,0,0,0,4,1,1,64.48,255.59,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,38,1,1,60.94,2307.74,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,28,1,1,92.91,2589.65,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,56,1,0,79.36,4446.75,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,45,1,0,78.56,3538.4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,32,0,1,75.98,2419.24,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,9,1,1,51.23,476.84,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1,57,1,1,22.7,1297.52,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,1,0,1,24,1,0,78.29,1883.33,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,38,1,0,23.26,867.56,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,1,15,1,0,89.57,1341.82,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,1,0,0,59,1,1,81.25,4803.28,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1,27,1,1,18.0,497.08,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,43,1,0,24.8,1062.01,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,57,1,1,70.76,4026.47,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,1,31,1,1,50.96,1590.52,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0,62,1,1,76.08,4724.81,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,44,1,0,71.86,3148.24,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,52,1,0,25.22,1306.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,1,0,60,1,0,90.79,5431.28,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,1,49,1,0,52.88,2604.31,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,26,1,1,73.16,1901.82,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,25,1,0,65.83,1646.3,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,2,1,0,67.89,142.73,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,38,1,1,91.23,3449.74,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
0,0,1,0,64,1,0,53.5,3437.35,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,1,0,34,1,0,27.44,948.99,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,52,1,1,83.38,4327.78,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,1,45,1,1,22.18,992.12,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,67,0,1,79.8,5359.74,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,0,21,1,1,20.96,422.88,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,1,59,1,1,86.58,5099.6,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0,0,0,5,1,1,23.91,142.82,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,51,1,1,80.47,4115.06,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,1,1,72,1,1,68.64,4952.77,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,72,1,1,57.3,4141.57,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,28,1,1,18.0,509.83,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,42,1,1,81.14,3420.89,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,1,0,33,1,0,54.97,1805.55,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
