customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1487,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),75.95,1667.44,Yes
CUST-1488,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.89,656.59,No
CUST-1489,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,80.07,743.05,Yes
CUST-1490,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,76.99,4902.38,No
CUST-1491,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.92,1529.03,No
CUST-1492,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,49.04,2500.6,No
CUST-1493,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,89.51,4901.12,No
CUST-1494,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.15,682.27,No
CUST-1495,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.19,2288.26,No
CUST-1496,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,82.24,1890.91,No
CUST-1497,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),76.75,319.99,No
CUST-1498,Male,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,94.92,4938.17,No
CUST-1499,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.05,971.54,No
CUST-1500,Male,0,Yes,Yes,22,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.45,1126.27,No
CUST-1501,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.26,189.64,Yes
CUST-1502,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.93,2557.11,No
CUST-1503,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),41.64,2529.44,No
CUST-1504,Male,0,No,No,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.17,2264.81,No
CUST-1505,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.29,503.01,Yes
CUST-1506,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,66.93,1729.11,No
CUST-1507,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),70.99,652.36,No
CUST-1508,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),54.75,3061.93,No
CUST-1509,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.15,2516.73,Yes
CUST-1510,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.32,183.16,Yes
CUST-1511,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),75.65,2114.43,No
CUST-1512,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.87,309.01,No
CUST-1513,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.02,495.41,No
CUST-1514,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.21,207.04,No
CUST-1515,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,72.12,3476.83,No
CUST-1516,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.01,2915.84,No
CUST-1517,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,79.7,5580.96,No
CUST-1518,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.57,1178.73,No
CUST-1519,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.3,1518.57,No
CUST-1520,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.31,3202.3,No
CUST-1521,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),92.19,1016.11,No
CUST-1522,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.52,953.28,Yes
CUST-1523,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.91,43.64,Yes
CUST-1524,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,57.68,3861.26,No
CUST-1525,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.18,3432.77,No
CUST-1526,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,415.05,No
CUST-1527,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,59.74,2094.91,No
CUST-1528,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.65,1372.07,No
CUST-1529,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.05,632.0,Yes
CUST-1530,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.22,764.45,No
CUST-1531,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.53,5420.05,No
CUST-1532,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,450.05,Yes
CUST-1533,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,56.99,2607.11,No
CUST-1534,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,67.72,1280.3,No
CUST-1535,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.38,744.54,No
CUST-1536,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.79,1663.83,No
CUST-1537,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,47.85,1715.85,No
CUST-1538,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,68.58,3567.74,No
CUST-1539,Male,1,Yes,No,68,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,71.0,4822.2,Yes
CUST-1540,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,78.67,549.93,Yes
CUST-1541,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,54.54,43.75,Yes
CUST-1542,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,74.8,446.09,No
CUST-1543,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,84.77,5182.09,No
CUST-1544,Female,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.92,1653.5,No
CUST-1545,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),51.44,3695.67,No
CUST-1546,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.09,394.17,Yes
CUST-1547,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),95.65,6004.97,No
CUST-1548,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.44,147.11,Yes
CUST-1549,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.04,134.71,No
CUST-1550,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,52.52,2999.48,No
CUST-1551,Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),50.22,1539.48,No
CUST-1552,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.61,5050.14,No
CUST-1553,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,80.48,3853.4,No
CUST-1554,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),81.53,3015.83,No
CUST-1555,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),94.49,85.03,Yes
CUST-1556,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.78,590.41,Yes
CUST-1557,Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.4,2414.79,No
CUST-1558,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.59,5402.51,No
CUST-1559,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.39,3818.19,No
CUST-1560,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,60.94,1719.57,No
CUST-1561,Female,1,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),78.68,2182.37,No
CUST-1562,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.84,2491.6,Yes
CUST-1563,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,79.88,2161.35,No
CUST-1564,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,58.68,1453.82,No
CUST-1565,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.77,2200.29,No
CUST-1566,Male,1,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,47.33,460.1,No
CUST-1567,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.55,2216.07,No
CUST-1568,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.46,1116.82,No
CUST-1569,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.54,2105.25,Yes
CUST-1570,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),72.35,5136.11,No
CUST-1571,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.35,717.52,No
CUST-1572,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.54,2368.23,No
CUST-1573,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,90.53,5809.74,No
CUST-1574,Female,1,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,60.77,2318.74,No
CUST-1575,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),61.41,1415.76,No
CUST-1576,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.53,5551.87,No
CUST-1577,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.44,500.7,No
CUST-1578,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.87,4605.63,No
CUST-1579,Male,1,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.13,1799.44,No
CUST-1580,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,88.88,1338.2,No
CUST-1581,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.48,3044.11,No
CUST-1582,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.17,559.75,No
CUST-1583,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.12,7198.21,No
CUST-1584,Female,1,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.87,109.84,No
CUST-1585,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,50.99,2954.15,No
CUST-1586,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,55.69,3972.81,No
CUST-1587,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,77.19,2635.37,Yes
CUST-1588,Male,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.98,1439.21,No
CUST-1589,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,90.09,4044.92,No
CUST-1590,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,1031.58,No
CUST-1591,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),50.41,1150.42,No
CUST-1592,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),86.78,762.73,No
CUST-1593,Female,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.77,2956.29,Yes
CUST-1594,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,71.52,4943.0,No
CUST-1595,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.28,4246.78,No
CUST-1596,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.08,616.18,No
CUST-1597,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,83.98,4113.6,No
CUST-1598,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.76,3305.49,No
CUST-1599,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),49.51,2322.93,No
CUST-1600,Female,0,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.08,2836.66,No
CUST-1601,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.43,352.34,No
CUST-1602,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.44,889.57,No
CUST-1603,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.46,4728.51,No
CUST-1604,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,60.35,1588.69,No
CUST-1605,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.37,488.28,Yes
CUST-1606,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,54.59,3235.35,No
CUST-1607,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,93.42,4578.49,Yes
CUST-1608,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.04,1321.91,No
CUST-1609,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.72,1886.47,No
CUST-1610,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.62,1116.95,No
CUST-1611,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,52.48,793.75,No
CUST-1612,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.41,695.15,Yes
CUST-1613,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.39,2015.57,No
CUST-1614,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.76,2688.43,No
CUST-1615,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,51.93,2803.12,No
CUST-1616,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,70.68,3618.04,No
CUST-1617,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),73.99,2659.0,No
CUST-1618,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.44,355.15,No
CUST-1619,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1160.5,No
CUST-1620,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,53.81,3596.6,Yes
CUST-1621,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.6,106.37,Yes
CUST-1622,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.67,6216.48,No
CUST-1623,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,57.81,233.26,Yes
CUST-1624,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.09,505.48,No
CUST-1625,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.92,32.65,No
CUST-1626,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.53,795.43,No
CUST-1627,Male,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),82.29,5749.85,No
CUST-1628,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.67,474.96,No
CUST-1629,Female,1,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.68,1840.95,No
CUST-1630,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,90.88,5620.87,No
CUST-1631,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),79.53,2373.27,No
CUST-1632,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.82,361.55,No
CUST-1633,Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),56.66,3460.66,No
CUST-1634,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.89,487.38,Yes
CUST-1635,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.72,742.06,No
CUST-1636,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,78.32,5497.57,No
CUST-1637,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,596.41,Yes
CUST-1638,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,1003.94,No
CUST-1639,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),63.29,1706.53,No
CUST-1640,Female,1,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58.24,929.59,No
